Time (s),Displacement (in),Velocity (in/s),Acceleration (in/sÂ²)
13.38,0.07061309816938292,-1.9130859638082365,3.1953504492027864
13.4,0.03256621729782691,-1.8916021233473648,-1.0469664031156212
13.42,-0.006089000411837211,-1.9739196476190477,-7.18478602405266
13.44,-0.04681584214589293,-2.098764525786524,-5.299701792694997
13.46,-0.08896966534273562,-2.1166177938977446,3.514374981572963
13.48,-0.1296253562134831,-1.9489512931770023,13.252275090501264
13.5,-0.16477792549556827,-1.566305635031516,25.01229072404736
13.52,-0.19018023036207823,-0.9739248516194802,34.22578761715623
13.54,-0.20276653285703153,-0.28470539787584936,34.69615775720685
13.56,-0.20176607200850616,0.38475148272838633,32.249530303216716
13.58,-0.18750937832055922,1.0409178860663073,33.36711003057539
13.6,-0.15961907825292976,1.748112120696639,37.35231343245778
13.62,-0.11739794533921111,2.474001170675226,35.236591565400914
13.64,-0.06178589990151099,3.087203373094786,26.083628676555065
13.66,0.0039620507264921485,3.487591689705528,13.955202984519126
13.68,0.07522884621739413,3.6390878593846705,1.194413983395128
13.7,0.14674250184223714,3.5122777030996306,-13.875429611899117
13.72,0.2128427721797016,3.097749330646816,-27.577407633382336
13.74,0.2679719294951229,2.415166400895312,-40.68088534176805
13.76,0.3068255361931184,1.470194268904241,-53.81632785733906
13.78,0.32477079995025815,0.3243321068097318,-60.76988835211186
13.8,0.31913677816452746,-0.887734285382801,-60.43675086714141
13.82,0.28973752587738355,-2.0521909433315897,-56.00891492773745
13.84,0.2386121800011063,-3.060343644296136,-44.806355168717204
13.86,0.16981501923258732,-3.8193724325557605,-31.09652365724527
13.88,0.08822312353097889,-4.339817137605083,-20.947946847686943
13.9,-0.002186480447329208,-4.701143260225726,-15.184665414377406
13.92,-0.09868892683316118,-4.94910137835747,-9.611146398797011
13.94,-0.19872265555952975,-5.054271494279387,-0.905865193394666
13.96,-0.29837107738748364,-4.910570688516001,15.27594576973326
13.98,-0.39111176906431894,-4.363498479167529,39.43127516511405
14.0,-0.4688643720399781,-3.4117618183983875,55.74239091180005
14.02,-0.525059945870695,-2.2077955646733054,64.65423446070815
14.04,-0.5556661640079168,-0.8528262490488694,70.84269710173544
14.06,-0.5582842106466632,0.5910215851742266,73.54208632057416
14.08,-0.53146240964489,2.0911585150030962,76.47160666231278
14.1,-0.474383051882711,3.6167772612148017,76.0902679588578
14.12,-0.38771035870074727,5.050492056981572,67.28121161781925
14.14,-0.2751263647446627,6.207907338626887,48.460316546712335
14.16,-0.14400612518418987,6.904116617420394,21.16061133263834
14.18,-0.004048896802641194,7.091606220734472,-2.4116510012305135
14.2,0.13553066520270787,6.866349979800434,-20.113973092173293
14.22,0.2669464768233734,6.275231182266118,-38.99790666125823
14.24,0.38261722696758943,5.291843832155484,-59.34082834980521
14.26,0.4750986952283119,3.956302993916761,-74.21325547406713
14.28,0.5387918271287546,2.4130101961275123,-80.11602430485775
14.3,0.570865209096073,0.7943280006043225,-81.75219524746123
14.32,0.5708403100102745,-0.7968179091841727,-77.36239573138829
14.34,0.5403295716088634,-2.2542559309569326,-68.38140644588768
14.36,0.48254041920122803,-3.524659309806606,-58.65893143907962
14.38,0.40148345937107105,-4.581036673209092,-46.97880490116897
14.4,0.3014951375924262,-5.417795504655394,-36.697078243461235
14.42,0.1870079083692308,-6.030927417664143,-24.616113057413692
14.44,0.06298860138084375,-6.371003281174563,-9.391473293628259
14.46,-0.06436022163898711,-6.363879020808523,10.103899330232245
14.48,-0.1874373467072796,-5.943833486020726,31.90065414854744
14.5,-0.2982258055398137,-5.135012397232685,48.98145473025662
14.52,-0.38993847082672617,-4.036254131458561,60.8943718471557
14.54,-0.45769003877118186,-2.7389026629870084,68.84077499999955
14.56,-0.4982446461912166,-1.3165580790164666,73.39368339705462
14.58,-0.509976698200999,0.14335287803822783,72.59741230841482
14.6,-0.49296670989162544,1.5576459528991282,68.83189517767522
14.62,-0.44842477355747185,2.896547680516232,65.05827758403512
14.64,-0.3781440859522253,4.1315210800084206,58.43906236518377
14.66,-0.2849419904884505,5.188688466369063,47.27767627088049
14.68,-0.17300092469810935,6.00541811266505,34.395288358718204
14.7,-0.04738578391829505,6.556095965316377,20.672496906414466
14.72,0.08628943366837535,6.8114257933506615,4.860485897013952
14.74,0.2219273203618623,6.752362875998033,-10.76677763227681
14.76,0.3531250355302467,6.367408640840408,-27.728645883485708
14.78,0.4728272932983379,5.60281713596871,-48.73050460368407
14.8,0.5730822466080782,4.422678195005316,-69.28338949265526
14.82,0.6464227088226586,2.91136802645273,-81.84762736260336
14.84,0.6878545581372437,1.2318169050057797,-86.10748478209169
14.86,0.6955027297948886,-0.46699973924129323,-83.7741796426156
14.88,0.6698449845067697,-2.0987747895705997,-79.40332539031502
14.9,0.612506224141969,-3.635101246909468,-74.22932034357183
14.92,0.5260237967833189,-5.01314148895554,-63.574703861035374
14.94,0.41483813580829315,-6.105424608547034,-45.65360809811408
14.96,0.2857671100496917,-6.801677967313112,-23.97172777849366
14.98,0.1469375971941916,-7.081273318236896,-3.987807313884705
15.0,0.00649260066154989,-6.963226335027278,15.792505634846576
15.02,-0.12782928238538876,-6.468961969666586,33.63393090122258
15.04,-0.24922552801520703,-5.67066259331524,46.19600673391211
15.06,-0.35281814731752087,-4.688599336916144,52.0103189059975
15.08,-0.43590227168733015,-3.6198131000647837,54.868304779138505
15.1,-0.4973193610413885,-2.521895835341054,54.92342169323451
15.12,-0.5369736547955118,-1.4435335400712785,52.912807833743024
15.14,-0.5553232753739745,-0.391428517774989,52.297694395885934
15.16,-0.5526558442145287,0.6581716337195678,52.66232075356975
15.18,-0.5288746527363761,1.719947514095693,53.51526728404277
15.2,-0.4842624368891399,2.741274070627931,48.61738836918101
15.22,-0.4207084921592048,3.614120402365578,38.66724480458371
15.24,-0.34212297198919295,4.244431614635607,24.36387642241923
15.26,-0.25396819751771244,4.571045832512445,8.297545365264519
15.28,-0.16206171859734764,4.619602059524036,-3.4419226641054115
15.3,-0.07119960562159527,4.4666092380512,-11.857359483178186
15.32,0.015088883889082166,4.162239713016544,-18.579593020287433
15.34,0.09388682434117679,3.7175543321929183,-25.88894506207513
15.36,0.1623973044721491,3.1334936809043117,-32.51712006678552
15.38,0.218033282515852,2.430104123465979,-37.82183567704779
15.4,0.2586614583003398,1.6327134549828037,-41.917231171269705
15.42,0.28275876996337196,0.7770177113204102,-43.652343194969646
15.44,0.2895060943844307,-0.10228526921453596,-44.277954858524964
15.46,0.2787518810813779,-0.9731360610907458,-42.80712432909601
15.48,0.25141245307807797,-1.760806739239246,-35.95994348575398
15.5,0.21004265664446717,-2.376172904121834,-25.576673002504812
15.52,0.15846299119868015,-2.7817936404568675,-14.98540063099854
15.54,0.10065127475827809,-2.9993780035833386,-6.773035681648569
15.56,0.03976394252294689,-3.0893552199497814,-2.2246859549957243
15.58,-0.022095455199023336,-3.0965845522472413,1.5017527252497294
15.6,-0.08331281090619297,-3.0251510184697215,5.641600652502272
15.62,-0.14209821381556673,-2.853389272467654,11.534573947704448
15.64,-0.1959227486090255,-2.5290642068782234,20.897932611238627
15.66,-0.24131980462757732,-2.0106413949769584,30.9443485788879
15.68,-0.27457697370326445,-1.3150755125917546,38.61223965963249
15.7,-0.2925869910377157,-0.4859262208533689,44.30268951420608
15.72,-0.2931532475293374,0.42930057169119584,47.2199897402504
15.74,-0.27516207182967545,1.3698169982750006,46.83165291813009
15.76,-0.23901257884999053,2.2451322996934917,40.699877223719014
15.78,-0.18713832426908925,2.9422931583966365,29.016208646595473
15.8,-0.12348830404231072,3.4227088642812165,19.02536194186252
15.82,-0.05196939307123019,3.729182232826836,11.621974912699397
15.84,0.024071883064845017,3.874945380780685,2.9543398826855345
15.86,0.10091842346961787,3.809708659696599,-9.47801199109413
15.88,0.17395926963097033,3.494375956438647,-22.055258334701065
15.9,0.2385108221289894,2.960779293363261,-31.304407972837566
15.92,0.29089165378756765,2.2773038724945627,-37.043134114032256
15.94,0.32846018305493185,1.4795490542418577,-42.73234771123825
15.96,0.34898295718824096,0.5727283590890531,-47.94972180404221
15.98,0.35083466249612716,-0.3875578283004333,-48.078896934906425
16.0,0.33402870000175844,-1.2930384211364387,-42.46916234869413
16.02,0.30029428213993564,-2.080403365045841,-36.26733204224608
16.04,0.25188873387587474,-2.760151461360249,-31.707477589194724
16.06,0.19103651406910238,-3.325070519316986,-24.784428206478992
16.08,0.12044216184382664,-3.734364703210588,-16.144990182881216
16.1,0.04335412240713201,-3.9744392404588744,-7.862463541947381
16.12,-0.036942170566293765,-4.055190056883703,-0.21261810053541907
16.14,-0.11727867391209766,-3.978460277696686,7.885596019237087
16.16,-0.19442190031233852,-3.7358623623274,16.3741955176915
16.18,-0.26468211204466274,-3.2901588109050213,28.196159624546365
16.2,-0.32379806633385944,-2.6214366180146476,38.67605966449102
16.22,-0.36779110423424294,-1.7778671720237025,45.6808849346035
16.24,-0.39381741234939505,-0.8247636394915081,49.629468318615935
16.26,-0.4001513904860443,0.19136582582658157,51.983478213193024
16.28,-0.3859649034332602,1.227282879451832,51.60822714933202
16.3,-0.35183424570289973,2.1857828935842125,44.24177426390604
16.32,-0.30011228016139757,2.986413660566003,35.82130243427302
16.34,-0.23419250060186278,3.6055642953874756,26.093761047874253
16.36,-0.15784481990846133,4.029203773952669,16.270186808645114
16.38,-0.07510610449140045,4.244667767753418,5.276212571429795
16.4,0.009651058205834596,4.231048501970087,-6.6381391497628845
16.42,0.09184071714358683,3.987917391805136,-17.67497186673225
16.44,0.16723870160919393,3.5518810547555746,-25.928661838223874
16.46,0.23258459065132256,2.982707849457287,-30.988658691604854
16.48,0.2856189191456329,2.320724999973749,-35.20962625674896
16.5,0.3246792467395833,1.5853077594212905,-38.33209779849689
16.52,0.34830278265390324,0.7770458320107022,-42.494094942561944
16.54,0.35511479375060373,-0.09584472234065367,-44.79496049257364
16.56,0.3443339824062152,-0.9822364120981982,-43.84420848318082
16.58,0.31625737429974765,-1.8254243985485576,-40.47459016185512
16.6,0.27233595466858995,-2.566717564567212,-33.65472644001031
16.62,0.21551033333807973,-3.1158445684838108,-21.25797395164959
16.64,0.15038857116939078,-3.396331648385084,-6.79073403847773
16.66,0.08244986941551449,-3.3975385270025438,6.670046176731714
16.68,0.017023794790975832,-3.1450689354513224,18.57691297839044
16.7,-0.04127112289461262,-2.684422833107523,27.487697255989502
16.72,-0.08891053836270474,-2.0795187137016886,33.00271468459393
16.74,-0.12389616211453416,-1.4190436614812536,33.04479053744955
16.76,-0.14578826755672075,-0.7701668827374051,31.8428873369353
16.78,-0.15504407637420994,-0.15541399901151398,29.632401035653807
16.8,-0.15264820447879962,0.3950011885525463,25.409117720752214
16.82,-0.14018615071783808,0.8512041875436083,20.21118217835398
16.84,-0.1197440429511144,1.193006589128759,13.969057980161082
16.86,-0.09378280298999242,1.4031174069834396,7.042023805306982
16.88,-0.06497821850553157,1.4773410414626458,0.3803396426136505
16.9,-0.03591835582678427,1.4286452264120832,-5.2499211476698955
16.92,-0.008789082124810813,1.2842821437852627,-9.186387115012149
16.94,0.014737014910635006,1.068327559759319,-12.409071287582222
16.96,0.03336966004881431,0.7949369540586115,-14.929989282488517
16.98,0.046326102895082606,0.5007073305682181,-14.492973066550817
17.0,0.0537424737054483,0.24092975046835147,-11.484784943435852
17.02,0.05647382639491862,0.03220551847868061,-9.387638255531233
17.04,0.05549054778361735,-0.1305333796088077,-6.886251553217598
17.06,0.05189352813764576,-0.22916858498835185,-2.977268984736817
17.08,0.04696048327637363,-0.26413590113886093,-0.5194626303140883
17.1,0.04117541299409599,-0.31437112708890325,-4.504059964690143
17.12,0.03320387986440485,-0.48278218588021027,-12.337045914440562
17.14,0.02076595354074521,-0.761010446485754,-15.485780146113811
17.16,0.002429755671670016,-1.0726093404217654,-15.674109247487312
17.18,-0.022202480434820128,-1.3906142702272493,-16.126383733061072
17.2,-0.0531089581039411,-1.7000334966848474,-14.815538912698745
17.22,-0.08960564654860934,-1.9496353477819763,-10.144646197014143
17.24,-0.13015944193680257,-2.1057441910373464,-5.466238128522889
17.26,-0.173091189246394,-2.1874305399217966,-2.7023967599221166
17.28,-0.21704788262779073,-2.208238798217877,0.6215709303140873
17.3,-0.2607283855239499,-2.159811491398039,4.221159751669691
17.32,-0.30222020762830576,-1.989370719037548,12.82291748437941
17.34,-0.3381308915018018,-1.6016976683120574,25.944387588169654
17.36,-0.36394097374954193,-0.9793105564619546,36.29432359684062
17.38,-0.37571629309451693,-0.19822137803554518,41.81459424580033
17.4,-0.37142319778669164,0.6275309088180742,40.760634439561606
17.42,-0.35132440012360394,1.3823488574906957,34.72116042770053
17.44,-0.3175016843185225,1.9999227230174492,27.036226124974817
17.46,-0.2727547318904646,2.4747725197883383,20.448753552114077
17.48,-0.21939506171070908,2.8611944981872157,18.193444287773644
17.5,-0.1586818036993867,3.2101313029450225,16.70023618800702
17.52,-0.0916293149988787,3.4951175671057766,11.798390228068378
17.54,-0.02001278975590057,3.666534957192037,5.343348780557683
17.56,0.05369171835182034,3.7039158535800545,-1.6052591417559494
17.58,0.1268032545362551,3.60723776486342,-8.062549729907458
17.6,0.19675367402355498,3.3878041838665673,-13.880808369777826
17.62,0.2611176475046468,3.048593164242612,-20.040293592617736
17.64,0.31754839833488885,2.594481918781595,-25.370830953483953
17.66,0.3639487672071757,2.0455549684470933,-29.521864079966214
17.68,0.39866057798582405,1.4256261094177385,-32.47102182296926
17.7,0.4203496798000107,0.7432840720009265,-35.763181918711936
17.72,0.4278590922951804,0.007657177516041114,-37.799507529776605
17.74,0.4206718426019856,-0.7263821468355197,-35.604424905379474
17.76,0.3993670940613497,-1.4040927072280711,-32.16663113387567
17.78,0.3651536635827667,-2.0172503406302287,-29.14913220634007
17.8,0.31910049884536756,-2.5880661331096833,-27.93244704160538
17.82,0.26200550213597035,-3.1214335378300384,-25.404293430430123
17.84,0.1950347747017513,-3.5756392055918673,-20.01627334575278
17.86,0.12024361821917615,-3.9034764426656463,-12.767450361625116
17.88,0.04054564100215845,-4.0663212790361225,-3.5170332754225377
17.9,-0.0405208142506436,-4.040324246244081,6.116736554626651
17.92,-0.11896055837285821,-3.8036501659773787,17.55067147204357
17.94,-0.1902624462670619,-3.326538623442991,30.160482781395206
17.96,-0.24976996896579953,-2.6242136464307726,40.07201491982663
17.98,-0.2937186125310395,-1.7706507100932218,45.28427871392843
18.0,-0.3199741275125251,-0.8549007880553379,46.29071348985997
18.02,-0.3279976061515315,0.05255292415469481,44.4546577311433
18.04,-0.31857644191067247,0.8895634999312088,39.2463998465081
18.06,-0.2934070356675397,1.627377124382071,34.53496259857812
18.08,-0.25416004895997146,2.29732154637475,32.45947960068979
18.1,-0.2019632778112067,2.9223555685017253,30.043922612007734
18.12,-0.138204536035926,3.4535186090263457,23.072381440454294
18.14,-0.06570465456003295,3.7964695385629588,11.222711513207024
18.16,0.011112822858624367,3.8852782033027733,-2.3418450392255714
18.18,0.0871020376817703,3.71364327901182,-14.821647389869746
18.2,0.15753600805477294,3.3297537582884433,-23.56730468246792
18.22,0.21898800898407145,2.8154463346414067,-27.863437682235762
18.24,0.2694637885539001,2.2321316223414556,-30.46803354775934
18.26,0.30768507794688715,1.5899973169572523,-33.74539699066097
18.28,0.33262974023028646,0.9044689113826786,-34.8074435667964
18.3,0.34389588877481564,0.22214594307023883,-33.42485326444757
18.32,0.3419340971164137,-0.4183251089104323,-30.622251933619545
18.34,0.32770930980932267,-1.0041536217986713,-27.96059935520436
18.36,0.30235297829046515,-1.5314795300870807,-24.771991473636582
18.38,0.267282600533975,-1.9755582455619325,-19.635880073848597
18.4,0.2243955269150187,-2.313149116333698,-14.123207003327927
18.42,0.17587338275540265,-2.5390652996279077,-8.468411326093072
18.44,0.12379977565826794,-2.6682954100855634,-4.454599719672512
18.46,0.07000225609434535,-2.7114565463066955,0.13848609755929342
18.48,0.016298580188733012,-2.6589110442545385,5.116064107656423
18.5,-0.03532602712030981,-2.5035496866497438,10.420071652823054
18.52,-0.08274211483686215,-2.2380590850054913,16.12898851160221
18.54,-0.12389807669027497,-1.8775371003357901,19.923209955367902
18.56,-0.1574600391283009,-1.4786591434668017,19.964585731530946
18.58,-0.18301113849325593,-1.0764507930287015,20.256249312279067
18.6,-0.20013480719243612,-0.6359160768893178,23.797222301659296
18.62,-0.20777066914893247,-0.12767011876031698,27.02737351124079
18.64,-0.2050187625063452,0.40286078301904293,26.025716666695203
18.66,-0.19230352773498627,0.8686626941168512,20.554474443085617
18.68,-0.17129841664453577,1.2318484149281987,15.76409763804915
18.7,-0.1438301958963131,1.514973659894068,12.548426858537766
18.72,-0.11121464250729798,1.7465816790074435,10.612375052799795
18.74,-0.07432531720505556,1.942350851216799,8.964542168135765
18.76,-0.03401782692735841,2.088398176552915,5.640190365475858
18.78,0.008431593186527779,2.1565438348357038,1.1743754628030123
18.8,0.051196333955673315,2.11993024207885,-4.835734738488407
18.82,0.09184410877768183,1.9448472401220012,-12.672565457196468
18.84,0.12754200823657336,1.6249427057671513,-19.31788797828853
18.86,0.15575547774702164,1.196404245277677,-23.535958070658886
18.88,0.17509898861073842,0.7379468410940003,-22.30978234770879
18.9,0.18583784515838558,0.3359388136707165,-17.891020394619595
18.92,0.18935304665953265,0.015581336443989957,-14.144727328053058
18.94,0.18721717489568998,-0.2291685128282567,-10.330257599171606
18.96,0.1808847792450356,-0.4040710522371814,-7.15999634172087
18.98,0.1716894074411178,-0.5154661281545987,-3.9795112500208525
19.0,0.16071066755980823,-0.5824078599763582,-2.7146619321550967
19.02,0.1484488127357496,-0.6437776224295033,-3.4223143131594105
19.04,0.1347378556929734,-0.727318081848119,-4.931731628702155
19.06,0.11916032449996992,-0.8304350374522276,-5.379963931708711
19.08,0.1015065931878727,-0.9349380937574953,-5.070341698818052
19.1,0.08172382992672143,-1.043338232357631,-5.769672161195518
19.12,0.05963215980017969,-1.1658287802965435,-6.479382632695722
19.14,0.03516240850685337,-1.2811463490360884,-5.052374241258767
19.16,0.008821100292302564,-1.3529844724189923,-2.1314380970316336
19.18,-0.018414170081964693,-1.370542565007733,0.37562883815756853
19.2,-0.0456158288808972,-1.3496233148855175,1.716296174063976
19.22,-0.07230432885198411,-1.3192266822231735,1.3233670921704177
19.24,-0.09840860193015838,-1.2912006255942534,1.4792385707215874
19.26,-0.12370599403980341,-1.2385385853702495,3.7869654516787965
19.28,-0.1472702572555553,-1.117887736204938,8.278119464852365
19.3,-0.16768959899928884,-0.9240464381684174,11.106010338799697
19.32,-0.18376357534500667,-0.6833511964033658,12.963513837705454
19.34,-0.19466165669609492,-0.4064569387054586,14.725911932085266
19.36,-0.1993965973570731,-0.06703712739235962,19.216069199224634
19.38,-0.1964940351634469,0.35729334675497915,23.216978215509243
19.4,-0.18484333574162748,0.8077765954269636,21.831346651689202
19.42,-0.16490877513501617,1.1856794652341671,15.958940329031144
19.44,-0.13860154541515277,1.4450435067521736,9.977463822769508
19.46,-0.10800992421181906,1.6141186135811976,6.9300468601328795
19.48,-0.07457478397008163,1.729395410592545,4.597632841001866
19.5,-0.03938170559114008,1.78991242730161,1.4540688299046236
19.52,-0.003727899237178316,1.7754682080945656,-2.898490750609068
19.54,0.030789809031613505,1.6763026187846166,-7.018068180385844
19.56,0.06253526840745602,1.4982433187996347,-10.787861818112344
19.58,0.09008200078892772,1.2564299193475357,-13.393478127097548
19.6,0.11235244429106798,0.9706144308664905,-15.188070721006973
19.62,0.12854882315273317,0.6490234553000278,-16.9710268356393
19.64,0.13794760396948882,0.29085462637553794,-18.845856056809687
19.66,0.14000422940720672,-0.08519208260374844,-18.758814841118948
19.68,0.13493373211810897,-0.42185764630602685,-14.90774152910889
19.7,0.12395188663683278,-0.676326901821592,-10.539184022447628
19.72,0.10855014738442847,-0.8638470234188382,-8.212828137276993
19.74,0.08972779311369644,-1.0183884036543651,-7.241309886275687
19.76,0.068082997551594,-1.1460911525558792,-5.528965003875722
19.78,0.044158839670066036,-1.2463246355969169,-4.494383300228042
19.8,0.018244927204460238,-1.345066610963663,-5.379814236446574
19.82,-0.009604579152766057,-1.4398840247589662,-4.101927143083731
19.84,-0.03891950898279455,-1.4916089582438832,-1.0705662054079692
19.86,-0.06866786895082795,-1.4832270385594566,1.9087581738506236
19.88,-0.09770226988732557,-1.420213055090305,4.392640173064533
19.9,-0.12489283615550477,-1.2988435717276152,7.744308163204447
19.92,-0.14899606344708488,-1.111479157430396,10.992133266517492
19.94,-0.16885266133804644,-0.8741806316657599,12.737719309946112
19.96,-0.1836299045231151,-0.603543686841105,14.325975172519364
19.98,-0.19277521717571952,-0.3109875784193381,14.92963566965733
20.0,-0.1959460250237727,-0.006093206385979988,15.559801533678481
