Time(s),Displacement(m),Velocity(m/s),Acceleration(m/s^2)
13.42,5.198572726498162e-07,3.114683214166837e-05,-0.0010691732327551776
13.44,8.19865238653951e-07,-6.600737055164722e-06,-0.0027055836869281326
13.46,4.177504998434359e-07,-2.00598998419665e-05,0.0013596674082479564
13.48,2.1851828803767548e-07,-3.3617061694106333e-06,0.00031015195900763095
13.5,2.5808240121057617e-08,-2.5284614438747725e-05,-0.0025024427859413395
13.52,-6.244376130298418e-07,-2.1943221235726062e-05,0.002836582106243507
13.54,-5.833430783794214e-07,2.168480160658012e-05,0.0015262201779871112
13.56,-1.822382054423418e-07,1.533925947530578e-06,-0.0035413077438920656
13.58,-5.761696973214642e-07,-2.6744498238008874e-05,0.0007134653253381218
13.6,-9.803929870465136e-07,-1.4279150236120866e-05,0.0005330694748506802
13.62,-1.1702040835324073e-06,-5.244058749149133e-06,0.0003704396738464931
13.64,-1.1510184990086844e-06,9.661558438391794e-06,0.0011201220449075999
13.66,-8.627211821472041e-07,1.2720260203362443e-05,-0.0008142518684105353
13.68,-7.147741989500073e-07,4.8940457569599895e-06,3.163042377029028e-05
13.7,-5.087385433741918e-07,2.0800952584749447e-05,0.001559060259008655
13.72,-7.703055472948166e-09,1.79628154256011e-05,-0.0018428739749234901
13.74,1.7677757660974503e-07,1.0175203710436679e-05,0.0010641128034070474
13.76,6.023519866189078e-07,3.284462604643058e-05,0.0012028294301923421
13.78,1.1940325740803198e-06,1.1034541724427235e-05,-0.0033838378623926775
13.8,1.0377683729685852e-06,-1.1670334991687874e-05,0.0011133501907811673
13.82,1.0304579422299248e-06,1.111060346476501e-05,0.0011647436548641215
13.84,1.161371979534426e-06,-1.423153788249604e-05,-0.0036989577895902266
13.86,5.702587295845557e-07,-2.3214333831586196e-05,0.002800678194681213
13.88,5.976920876569944e-07,2.2536889427226082e-05,0.0017744441312000144
13.9,1.128157151817857e-06,1.6751539457677062e-05,-0.002352979128154917
13.92,1.2396551857021741e-06,6.751417448842597e-06,0.0013529669272714703
13.94,1.5202017327261571e-06,1.5049477883197555e-05,-0.0005231608838359753
13.96,1.5296481972081094e-06,-2.3450377255742522e-05,-0.0033268246300580317
13.98,6.6549968658065e-07,-4.945327578205355e-05,0.0007265347774269319
14.0,3.646926523211656e-08,-2.7133594124422375e-06,0.003947456859534199
14.02,2.909415062594986e-07,4.1229863836497865e-06,-0.003263822279924997
14.04,-5.906597240826195e-08,-2.8108871768213698e-05,4.063646473864962e-05
14.06,-4.3942443346289206e-07,-1.242390269153619e-06,0.002646011685167359
14.08,-3.960735230926465e-07,-1.7472699757829516e-05,-0.0042690426340349485
14.1,-1.1643056723573652e-06,-3.759899653369927e-05,0.002256412956447973
14.12,-1.4256504571809154e-06,1.3432145779386273e-05,0.002846701274860583
14.14,-9.373893520916284e-07,1.7907861456014673e-05,-0.0023991297071977447
14.16,-7.249580518411523e-07,2.004026919751951e-05,0.002612370481348227
14.18,-1.31522571327146e-07,2.2811078868579662e-05,-0.002335289514242214
14.2,-9.027334643216178e-08,-1.608187886048956e-05,-0.0015540062586647078
14.22,-3.173010610291057e-07,1.3649663118084607e-05,0.004527160456522125
14.24,4.1048687233321106e-07,3.659725920295705e-05,-0.0022324008480348835
14.26,7.020932910489582e-07,-7.1295471182031855e-06,-0.0021402797840811413
14.28,4.277180762797942e-07,-5.4943901381568255e-06,0.0023037954820857775
14.3,5.704228715242509e-07,9.356544742124381e-06,-0.0008187019940576572
14.32,5.296973457029173e-07,-1.6634898416872225e-05,-0.0017804423218420037
14.34,1.0892051717923399e-07,-1.2042304226388006e-05,0.0022397017408904265
14.36,1.608406462668226e-07,9.47561040701004e-06,-8.791027755062231e-05
14.38,2.3680502639838307e-07,-6.677461018779779e-06,-0.0015273968650283602
14.4,9.642305317649236e-08,7.571594704559553e-06,0.0029523024373622943
14.42,5.074095908947514e-07,1.69817668749968e-05,-0.0020112852203185705
14.44,5.063599004810774e-07,-1.4008135108858982e-05,-0.0010877049780670077
14.46,1.6980325061051465e-07,-1.1590177482196373e-05,0.0013295007407332698
14.48,2.148874121135235e-09,-1.526280891634686e-05,-0.0016967638841483184
14.5,-4.1508397679532e-07,-1.5091670963291382e-05,0.0017138776794538672
14.52,-4.5837530668558447e-07,6.550865648504426e-06,0.00045037598172571313
14.54,-3.751004187019517e-07,-5.114257916721067e-06,-0.0016168883382482627
14.56,-6.03545611076247e-07,-7.869379640219545e-06,0.0013413761658984157
14.58,-5.470839660741714e-07,1.0794244371766284e-05,0.0005249862353001672
14.6,-3.848612420516349e-07,-2.5049424931537647e-06,-0.0018549049217921726
14.62,-6.557519681519374e-07,-1.7074674710816114e-05,0.00039793170002593806
14.64,-8.749068271093699e-07,-2.703196422242037e-06,0.001039216128831471
14.66,-8.413137124673997e-07,5.3198752464892656e-08,-0.0007635766113607782
14.68,-9.519203801243088e-07,-9.06163153985836e-06,-0.000147906417871547
14.7,-1.1128828564685852e-06,-4.542044193209271e-06,0.0005998651525364563
14.72,-1.1248342395747358e-06,1.292729395131382e-06,-1.6387793702391223e-05
14.74,-1.1349414235090534e-06,-3.937658443386498e-06,-0.0005066509901493967
14.76,-1.1909379359866356e-06,4.542349916629635e-06,0.0013546518261510101
14.78,-8.498393961866317e-07,2.8533562875231206e-05,0.0010444694697091458
14.8,-2.3305030842444587e-07,2.5006542716774008e-05,-0.0013971714855548663
14.82,2.107831054635794e-08,2.077922267621211e-06,-0.0008956905593604137
14.84,-1.494382332360789e-08,-6.022590221331611e-07,0.0006276724303849765
14.86,3.494745648941207e-09,-2.3064209137010777e-06,-0.0007980886195417681
14.88,-7.97692460677285e-08,1.0412926531937817e-07,0.0010391436374438143
14.9,1.0069275853346225e-07,1.646960578510171e-05,0.0005974040145344188
14.92,3.600890345167738e-07,-3.8103180508721845e-09,-0.0022447456248496775
14.94,8.107591225501216e-08,-1.9396891454665727e-05,0.0003054375111881929
14.96,-2.1164810838179585e-07,-8.169195298071676e-06,0.0008173321044712125
14.98,-2.840329724111657e-07,-2.692660052974253e-06,-0.0002696785799614699
15.0,-4.005236536869907e-07,-9.39149628581054e-06,-0.0004002050433221586
15.02,-5.797977250323237e-07,-4.10606769695729e-06,0.0009287479022074838
15.04,-5.031612920751744e-07,1.0420121315412138e-05,0.000523870999029459
15.06,-2.1052693211882375e-07,1.781620137233373e-05,0.0002157370066626996
15.08,1.3836588905909246e-07,1.4544150365392977e-05,-0.0005429421073567756
15.1,3.8667929128195656e-07,1.3588130676211421e-05,0.0004473401384386196
15.12,7.022302093183019e-07,1.568297496864277e-05,-0.00023785570919548568
15.14,8.824030169213575e-07,-1.9614717048723402e-06,-0.001526588958156026
15.16,6.783043708786956e-07,-1.1425963915094343e-05,0.0005801397371338261
15.18,4.9664439088613e-07,-1.0198466540034418e-05,-0.0004573899996278331
15.2,3.0928740392789404e-07,-3.1327149673882243e-06,0.0011639651568924525
15.22,4.1204869079894075e-07,1.0039971396508933e-05,0.0001533034794972631
15.24,6.238177355155617e-07,1.0152379119502641e-05,-0.00014206270719789279
15.26,8.315992298759164e-07,1.2283092987026862e-05,0.0003551340939503141
15.28,1.0009160411150121e-06,-2.7200052276925034e-06,-0.0018554439154222515
15.3,7.423832128362418e-07,-1.4785474632208026e-05,0.0006488969749707005
15.32,5.661979931561229e-07,-3.3458034373087917e-06,0.0004950701445192236
15.34,5.332089373286389e-07,-3.207452944697252e-06,-0.00048123509525806955
15.36,4.2948652591387344e-07,-4.33110487023962e-06,0.0003688699027038331
15.38,4.0127067703141017e-07,7.411333810714128e-07,0.00013835392242727033
15.4,4.2160240290718943e-07,1.8395289495136291e-07,-0.00019407197103927533
15.42,3.993044794040251e-07,-1.771874604984621e-06,-1.5107789543230589e-06
15.44,3.991717366938699e-07,3.5389455929891934e-06,0.0005325927987517045
15.46,5.037101228287582e-07,3.2769387467378187e-06,-0.0005587934833768422
15.48,4.2410964895570616e-07,-1.2906013740665027e-05,-0.0010595017653634428
15.5,8.413931602047524e-08,-1.4588504805320163e-05,0.0008912526588979301
15.52,-7.510274804927346e-08,-3.6218265888012797e-06,0.00020541516275395834
15.54,-1.1464804803158373e-07,-7.422934472835639e-07,8.25381513978134e-05
15.56,-4.343580755349669e-08,1.1341041452302049e-05,0.001125795338560748
15.58,2.68189600128519e-07,1.2803774862090779e-05,-0.000979521997581876
15.6,3.881310311324401e-07,2.178884902225372e-06,-8.2966998404665e-05
15.62,4.2950617137830336e-07,2.6781712164753907e-06,0.0001328956298296669
15.64,3.9527500540570397e-07,-1.181997362713736e-05,-0.001582710114190942
15.66,8.472853985286825e-09,-1.8553274316878434e-05,0.0009093800452168363
15.68,-2.027994323173287e-07,-3.678094763803827e-06,0.0005781379100906251
15.7,-2.9192920379614984e-07,-1.179465529512177e-05,-0.0013897939632224192
15.72,-6.324424440991852e-07,-1.358973582298758e-05,0.0012102859104358393
15.74,-7.292743420858503e-07,5.518278436169947e-07,0.0002038704562246185
15.76,-6.875193721882473e-07,3.1208852351602764e-06,5.3035282929709605e-05
15.78,-5.426013001468198e-07,1.4965587506596486e-05,0.0011314349442139108
15.8,-2.4517665650550685e-07,3.368172090864859e-06,-0.0022911764857870744
15.82,-4.607591727370958e-07,-1.6161956758597322e-05,0.00033816360084085693
15.84,-6.156498270037059e-07,5.7086793687945616e-06,0.0018489000118983318
15.86,-3.140926155566776e-07,1.5327222860481796e-05,-0.0008870456627296081
15.88,-1.4318876151798114e-07,3.851589012136963e-06,-0.0002605177221048755
15.9,-8.164578970647801e-08,4.1334449685003e-06,0.00028870331774120907
15.92,-1.0708228462239325e-08,-5.132889277768859e-07,-0.0007533767073689279
15.94,-3.846896758178653e-08,4.39623406131097e-06,0.0012443290062777138
15.96,2.0873662535913346e-07,1.584508075573892e-05,-9.944433683491908e-05
15.98,3.859060560433619e-07,-4.120303540494383e-06,-0.0018970940927884113
16.0,1.0911030688807874e-07,-1.4307814364419599e-05,0.0008783430103958905
16.02,1.3738496246799553e-08,5.526427028688412e-06,0.0011050811289149117
16.04,2.223542761248356e-07,9.18870163517947e-06,-0.0007388536682658064
16.06,2.768015900358683e-07,-2.8217695010459744e-06,-0.0004621934453567379
16.08,2.1628163978197768e-07,1.1874809175757361e-06,0.0008631184872189091
16.1,3.4150074906252506e-07,7.776719684741545e-06,-0.00020419461050232859
16.12,4.569217743160673e-07,3.8016605235715325e-06,-0.00019331130561467316
16.14,5.177139509529562e-07,3.4486185045370186e-06,0.00015800710371122162
16.16,5.84228407285063e-07,1.499860403629754e-06,-0.0003528829138019483
16.18,4.795854442607472e-07,-1.51673361228874e-05,-0.001313836738849767
16.2,1.0850732750136606e-07,-1.21886778796347e-05,0.0016117025631750379
16.22,7.024999093331397e-08,2.5217296423112106e-06,-0.00014066181098044755
16.24,4.03990916342767e-08,-8.114476069673536e-06,-0.0009229587602180272
16.26,-1.9192212857042725e-07,-9.389643289178244e-06,0.0007954420382675566
16.28,-2.7524639615057793e-07,-1.6737739413416823e-06,-2.3855103483899978e-05
16.3,-2.4442273328809123e-07,8.209648346895372e-06,0.0010121973323076053
16.32,-3.858650561313428e-08,4.334164134376747e-06,-0.0013997457535594683
16.34,-9.938699075937108e-08,-3.790943505094331e-06,0.0005872349896123602
16.36,-8.463903087613678e-08,3.921731096550202e-06,0.00018403247055209337
16.38,-1.2686241617914875e-08,1.1091314901119479e-06,-0.0004652924311959188
16.4,-7.3497755491162684e-09,3.2351312420550828e-06,0.0006778924063902323
16.42,1.1743413049412944e-07,5.468399358474369e-06,-0.00045456559474830386
16.44,1.202711212853378e-07,-5.965594150784444e-06,-0.0006888337561775776
16.46,-5.92746472908371e-08,-8.112339423081573e-06,0.0004741592289478655
16.48,-1.360334813436652e-07,-3.073855123972489e-08,0.00033400085823631935
16.5,-1.2583249857152772e-07,-1.7483840640631222e-06,-0.000505765409518659
16.52,-1.390560366306951e-07,6.570891514437731e-06,0.0013376929673687443
16.54,1.089765822653827e-07,1.0686180131848767e-05,-0.0009261641056276418
16.56,1.6626374873687414e-07,-3.5176442366973978e-06,-0.0004942183312269749
16.58,1.0842680653196888e-07,3.3019304549287558e-06,0.0011761758003895903
16.6,2.3571603194288348e-07,7.277648978837748e-07,-0.0014335923560940887
16.62,-2.5020273591123203e-09,-2.2852315130126035e-05,-0.0009244156467068916
16.64,-4.6924121643600524e-07,-1.506209163421295e-05,0.0017034379962982005
16.66,-5.899692594720143e-07,-5.0194031499574725e-06,-0.0006991691478726528
16.68,-8.045800367836156e-07,-1.5161118818098716e-05,-0.0003150024189414709
16.7,-1.0437793314593089e-06,-2.4076323757418415e-06,0.0015903510631771586
16.72,-9.310030531222163e-07,5.828195870275978e-06,-0.000766768238575377
16.74,-8.580177344497351e-07,6.959088446073987e-06,0.0008798574961551779
16.76,-6.305971278133258e-07,1.1396339141761653e-05,-0.00043613242658641234
16.78,-4.899690386529663e-07,2.662859356394751e-06,-0.00043721555195027793
16.8,-4.239831254978444e-07,8.944323779981561e-06,0.0010653619943089589
16.82,-1.5907458616221895e-07,1.1194013397291106e-05,-0.0008403930325780054
16.84,-4.1150753742238626e-08,3.7044783941948913e-06,9.14395322683839e-05
16.86,8.862785014305853e-08,1.1143438471720954e-05,0.0006524564754842221
16.88,3.3561322136508355e-07,8.236363985019625e-06,-0.0009431639241543556
16.9,3.843545697129239e-07,2.701135236803591e-07,0.0001465388780204288
16.92,4.188604917047862e-07,3.1702724712143465e-06,0.0001434770167329698
16.94,4.784291845609696e-07,1.1599888186691236e-06,-0.00034450538198749214
16.96,4.715999101543778e-07,1.0068502154790234e-07,0.00023857500227536998
16.98,4.542955961551415e-07,-5.182767165734951e-06,-0.0007669202210036554
17.0,2.445843430162262e-07,-1.3421951429330842e-05,-5.6998205355933374e-05
17.02,4.881139127584508e-08,-1.95205784883615e-06,0.0012039875634054032
17.04,8.697992818095541e-08,-2.4104794006151804e-06,-0.0012498297185833062
17.06,-1.3202086296606444e-07,-1.5530862684989554e-05,-6.220860985413097e-05
17.08,-3.4088323372315914e-07,3.544558549562103e-07,0.001650740463848708
17.1,-7.341794522104811e-08,2.2903476926917156e-05,0.0006041616433473864
17.12,4.3121067127416445e-07,2.3845722186973715e-05,-0.0005099371173417321
17.14,7.4832756171503e-07,4.975460365599719e-06,-0.0013770890647956677
17.16,7.391821968264632e-07,2.448165183472221e-06,0.0011243595465829175
17.18,9.580351560622339e-07,1.6688018052591984e-05,0.000299625740329058
17.2,1.2243711983578176e-06,3.5781128358630035e-06,-0.001610616262001957
17.22,1.1154109382648814e-06,-7.394102065646862e-06,0.0005133947718509706
17.24,1.0971916481035845e-06,6.921362888589479e-06,0.0009181517235726641
17.26,1.3140232396000555e-06,9.500495711565043e-06,-0.0006602384412751087
17.28,1.4008341221578824e-06,6.230253732950438e-07,-0.0002275085925518912
17.3,1.4266180399075572e-06,4.8966228413800535e-06,0.0006548683393603921
17.32,1.44942335055017e-06,-1.2921132479972105e-05,-0.002436643871495608
17.34,8.760617525072515e-07,-3.579553603153748e-05,0.000149203516339071
17.36,3.3404975655976084e-07,-1.1202762492439355e-05,0.002310073837570743
17.38,3.1332895192467667e-07,-3.803334086091342e-06,-0.0015701309969359417
17.4,1.2097516844796823e-07,-5.545089379964166e-06,0.0013959554675486599
17.42,2.5669153389150144e-07,1.748807890097172e-05,0.0009073613605449283
17.44,5.87924056514932e-07,5.635106986121872e-06,-0.002092658552029914
17.46,4.678604028039908e-07,-8.353176508585793e-06,0.0006938302025591473
17.48,3.3380522416809155e-07,-1.0340225803804781e-05,-0.0008925351320810456
17.5,-4.609380029067908e-09,-2.1156387701153898e-05,-0.00018908105765386585
17.52,-3.260940261198577e-07,-4.019110934772019e-06,0.0019028087342920549
17.54,-2.524764734569134e-07,5.276742606513508e-08,-0.0014956208982083398
17.56,-4.393578985424542e-07,-1.3181539632877989e-05,0.00017219019231402757
17.58,-6.162047593372288e-07,-1.8858517766004934e-06,0.0009573785933137224
17.6,-6.072804641551934e-07,-4.463438102630923e-06,-0.0012151372259167656
17.62,-7.967421624138606e-07,-7.3410062743705754e-06,0.0009273804087428007
17.64,-8.130148718378386e-07,2.9673020477164466e-06,0.00010345042346590139
17.66,-7.948601652272017e-07,-4.2459023384963826e-06,-0.0008247708620871843
17.68,-9.289131029071872e-07,-3.3684273541332227e-06,0.0009125183605235008
17.7,-8.470705549615772e-07,9.888053294872927e-06,0.00041312970437711407
17.72,-6.614894780796999e-07,3.929757898764613e-06,-0.001008959243987946
17.74,-7.253615288919522e-07,-7.3507309794876195e-06,-0.00011908964383727707
17.76,-8.139304208241507e-07,2.607024607518224e-06,0.0011148652025378615
17.78,-6.409286781676229e-07,9.587560158064127e-06,-0.00041681164748327143
17.8,-4.6051146786378764e-07,1.2055577704279744e-05,0.0006636134021048329
17.82,-1.5556136886592224e-07,1.4995225420071994e-05,-0.0003696486305256089
17.84,4.3824239352210755e-08,3.613876697832053e-06,-0.0007684862416983858
17.86,6.456091210755772e-08,3.567609934621796e-06,0.0007638595653773601
17.88,1.8786008436347333e-07,3.721060315370149e-06,-0.0007485145273025255
17.9,1.640004942733053e-07,-3.5359138712402477e-06,2.2817108641485844e-05
17.92,8.025977102368073e-08,-5.717451831378049e-06,-0.0002409709046552657
17.94,-1.0501841933724628e-07,-1.3947115844830297e-05,-0.0005819954966899588
17.96,-3.8268822763000137e-07,-7.936284587353083e-06,0.001183078622437681
17.98,-3.7434038304310134e-07,5.293959638364358e-06,0.00013994580013406343
18.0,-2.785648544781552e-07,2.378952006672573e-06,-0.000431446563303242
18.02,-2.506282543491008e-07,3.7470516390454337e-06,0.0005682565265405278
18.04,-8.582686921876401e-08,1.1543539226054373e-05,0.00021139223216036572
18.06,7.182143888407994e-08,-1.55375455828581e-06,-0.0015211216105943844
18.08,-1.6596263663763898e-07,-1.734888610574238e-05,-5.839154415127187e-05
18.1,-4.6087068007860016e-07,-8.954518863146705e-06,0.0008978282684108411
18.12,-5.047230406170512e-07,2.352900961417346e-06,0.0002329137140455644
18.14,-3.978505301511425e-07,8.995937506595968e-06,0.0004313899404722977
18.16,-1.6952125486815495e-07,1.194361687453322e-05,-0.00013662200367857327
18.18,2.0671064902715365e-08,6.00783425334984e-06,-0.0004569562584397647
18.2,5.353362407810923e-08,-2.516722045992955e-06,-0.00039549937149451473
18.22,-7.176613220733344e-08,-9.806525635885343e-06,-0.00033348098749472394
18.24,-2.729690287526823e-07,-7.232573335084402e-06,0.0005908762175748186
18.26,-3.0984010267319614e-07,3.0257234063435456e-06,0.0004349534565679758
18.28,-2.679964020227353e-07,-4.124426280797726e-06,-0.0011499684252821028
18.3,-4.6352498347515243e-07,-9.580750403446087e-06,0.0006043360130172674
18.32,-5.508053738639832e-07,2.6082118394884417e-08,0.00035634723916683013
18.34,-5.242576038610875e-07,3.6652887197629104e-07,-0.0003223025638086895
18.36,-5.38149197198405e-07,4.0622889353668485e-07,0.0003262725659647288
18.38,-5.122664396675422e-07,-1.9276981709124003e-07,-0.00038617243702752143
18.4,-5.469249394428085e-07,-9.515109618322645e-07,0.00031029832255341917
18.42,-5.154872933019635e-07,3.515685619257097e-06,0.00013642133555551693
18.44,-4.072977586227299e-07,7.832845607815671e-06,0.0002952946633003402
18.46,-2.509786834544001e-07,4.829223426614727e-06,-0.0005956568814204349
18.48,-2.1922543341832166e-07,1.0611094663866614e-06,0.0002188454853976283
18.5,-1.6810188433683253e-07,3.357858575473762e-06,1.082942551108168e-05
18.52,-1.3704426656324597e-07,-2.1653687400203573e-06,-0.0005631521570604937
18.54,-1.9091070875524044e-07,1.8822927218464819e-06,0.0009679183032471775
18.56,3.1891423622417945e-09,1.56712091914576e-05,0.00041097334371393364
18.58,2.5919277448222553e-07,2.9483929979430224e-06,-0.0016832549630653923
18.6,8.95428876927342e-08,-1.4511719383655819e-05,-6.275627509449099e-05
18.62,-1.3353834997822505e-07,-3.8111841323873444e-06,0.001132809800221339
18.64,-6.714112824836625e-08,6.2538535220401165e-06,-0.00012630603477859284
18.66,6.622350344557043e-08,8.7600480577962e-06,0.0003769254883542008
18.68,2.341073583715058e-07,3.893227239755899e-06,-0.0008636075701582311
18.7,1.8410152328731281e-07,-6.651254040558432e-06,-0.0001908405578732019
18.72,4.3149976169164925e-08,-5.9318184078733e-06,0.00026278412114171543
18.74,-6.706497961114591e-08,-7.296447762717177e-06,-0.00039924705662610304
18.76,-2.2098515874841913e-07,-4.502660778895601e-06,0.0006786257550082612
18.78,-2.243937783660427e-07,1.7077710650650567e-06,-5.758257061219533e-05
18.8,-1.9286302740397163e-07,1.8898962203025019e-06,7.579508613593977e-05
18.82,-9.420498345376093e-08,1.0260963290567203e-05,0.0007613116208905303
18.84,1.4360501787531625e-07,7.536457409321871e-06,-0.001033762209015064
18.86,1.5579480355392937e-07,-2.9068248767011356e-06,-1.0566019587236828e-05
18.88,5.171500094352262e-08,-9.692660442286375e-06,-0.0006680175369712868
18.9,-2.3475096269832996e-07,-1.690439829199227e-05,-5.315624799930247e-05
18.92,-5.044839769241158e-07,-6.119593069890307e-06,0.0011316367702094996
18.94,-5.415314807470229e-07,-4.6343071357504415e-06,-0.000983108176795513
18.96,-7.315885211736039e-07,-9.408860024531153e-06,0.0005056528879174424
18.98,-8.279734842014691e-07,-6.965532842918932e-07,0.0003655777861064841
19.0,-7.979778649279338e-07,2.2366715985492532e-06,-7.225529782236965e-05
19.02,-7.276013721160466e-07,6.805683702908272e-06,0.0005291565082582714
19.04,-5.311804568086178e-07,1.0560204807715062e-05,-0.00015370439777759272
19.06,-3.7784831122023913e-07,3.4164562006026044e-06,-0.0005606704629336533
19.08,-3.474038199671062e-07,3.340465916101263e-06,0.0005530714344835191
19.1,-1.854464014808244e-07,1.2081966595904557e-05,0.00032107863349681016
19.12,5.2715120786196226e-08,8.349508813275878e-06,-0.0006943244117596785
19.14,1.1538727288231575e-07,-3.5495069453704267e-07,-0.0001761215390216136
19.16,1.0471655269164455e-07,8.705087506895409e-07,0.00029866748354427197
19.18,1.6119389543164891e-07,3.7439090741788522e-06,-1.132745119534085e-05
19.2,2.4539132300484893e-07,5.255070499575712e-06,0.0001624435937350266
19.22,4.0041715955889235e-07,1.1119298546604823e-05,0.00042397921096788433
19.24,6.252878089526635e-07,7.252208206177179e-06,-0.0008106882450106493
19.26,6.431184957573613e-07,-3.7229309415431877e-06,-0.0002868256697613875
19.28,5.372810732717411e-07,-5.561494792142788e-06,0.00010296928470142764
19.3,4.765613277312418e-07,9.853349061964158e-07,0.0005517136851324928
19.32,5.336610600594021e-07,1.0771531855062847e-06,-0.0005425318572015062
19.34,4.776527806127464e-07,-5.130229715995862e-06,-7.82064329487084e-05
19.36,3.1609955736764746e-07,-1.3190459725286028e-05,-0.000727816567980308
19.38,-9.593219916355552e-10,-1.3899746773517314e-05,0.0006568878631571802
19.4,-9.689004227204171e-08,6.841006873401909e-06,0.0014171875015347418
19.42,1.749299696255717e-07,1.2919113022490775e-05,-0.0008093768866258564
19.44,2.9246745136781886e-07,-1.1383491738591668e-07,-0.0004939179073618122
19.46,2.2497612720660947e-07,-4.956849715791451e-06,9.616427521258897e-06
19.48,1.2993897091492437e-07,-4.438038287382455e-06,4.226471531964117e-05
19.5,5.8786761872975305e-08,-2.2194019347238603e-06,0.0001795989199462186
19.52,5.236388969197632e-08,1.6793838428356874e-06,0.00021027965780973622
19.54,8.896898944931958e-08,2.9200699832752572e-08,-0.00037529797211002976
19.56,5.668313221258375e-08,-1.1483002640755818e-06,0.0002575478757191963
19.58,5.657296783092357e-08,-2.9540288628982614e-07,-0.00017225813794062068
19.6,2.3104113887299133e-08,-2.7069409395578066e-06,-6.889566738617732e-05
19.62,-7.478374373573422e-09,1.5154653138465035e-06,0.0004911362927266085
19.64,7.969977029547402e-08,5.1344281453980244e-06,-0.00012924000957145656
19.66,1.2263621629813284e-07,-2.5359892946826614e-06,-0.0006378017344366119
19.68,-2.9652183231793248e-08,-1.1393263995757473e-05,-0.000247925735670869
19.7,-2.3480567153864304e-07,-5.507237897803831e-06,0.0008365283454662333
19.72,-2.2038476455249465e-07,4.812328388867589e-06,0.00019542828320090857
19.74,-1.171764667207236e-07,3.902305065021393e-06,-0.00028643061558552836
19.76,-7.759684128577402e-08,9.966398410549355e-07,-4.135906811117461e-06
19.78,-2.0162891746378627e-08,6.663171816910612e-06,0.000570789104396685
19.8,1.9963014603992833e-07,1.3934720990157966e-05,0.00015636581292805029
19.82,4.1071834778677375e-07,2.2301301524303717e-06,-0.0013268248967008103
19.84,3.2667555840223434e-07,-3.7984297455335568e-06,0.0007239689069044181
19.86,3.6942467377194e-07,6.769537727478776e-06,0.00033282784039681546
19.88,4.935372358631151e-07,1.7495304547505623e-06,-0.0008348285676696371
19.9,4.313718476323969e-07,-4.475583467412482e-06,0.0002123171754533329
19.92,3.9279429784016063e-07,1.0413627114561948e-06,0.0003393774424335351
19.94,4.4471197419144875e-07,2.3111516054454734e-06,-0.0002123985530346074
19.96,4.472452439836473e-07,-2.1183272117150905e-06,-0.00023054932868144906
19.98,4.088243608551554e-07,7.790152409708847e-07,0.0005202835739500466
20.0,4.5085869532255865e-07,-4.557160513317447e-07,-0.0006437567031803097
